"","Var1","Freq"
"732","0.6497",1
"733","0.6501",1
"734","0.6512",1
"735","0.6513",1
"736","0.6514",1
"737","0.6515",1
"738","0.6516",1
"739","0.6517",3
"740","0.6518",1
"741","0.6519",2
"742","0.652",1
"743","0.6521",2
"744","0.6522",2
"745","0.6527",3
"746","0.6529",2
"747","0.653",3
"748","0.6532",1
"749","0.6533",1
"750","0.6536",1
"751","0.6538",1
"752","0.654",14
"753","0.6543",1
"754","0.6545",2
"755","0.6547",3
"756","0.6548",1
"757","0.655",1
"758","0.6551",2
"759","0.6554",4
"760","0.6555",1
"761","0.6557",1
"762","0.6563",2
"763","0.6565",3
"764","0.6567",5
"765","0.6568",1
"766","0.6573",8
"767","0.6574",1
"768","0.6575",2
"769","0.6578",2
"770","0.6579",1
"771","0.658",1
"772","0.6581",1
"773","0.6584",3
"774","0.6588",1
"775","0.6592",1
"776","0.6593",4
"777","0.6598",1
"778","0.6599",1
"779","0.66",1
"780","0.6602",3
"781","0.6606",1
"782","0.6609",2
"783","0.661",2
"784","0.6611",2
"785","0.6614",2
"786","0.6616",1
"787","0.6619",2
"788","0.6621",1
"789","0.6622",1
"790","0.6626",1
"791","0.6628",2
"792","0.6629",2
"793","0.663",1
"794","0.6631",4
"795","0.6632",5
"796","0.6633",2
"797","0.6636",2
"798","0.6637",2
"799","0.6638",1
"800","0.6639",1
"801","0.664",2
"802","0.6641",1
"803","0.6644",1
"804","0.6645",5
"805","0.6646",1
"806","0.6647",1
"807","0.6648",1
"808","0.6649",2
"809","0.665",2
"810","0.6651",1
"811","0.6654",1
"812","0.6655",1
"813","0.6659",1
"814","0.6661",2
"815","0.6662",3
"816","0.6667",1
"817","0.6668",1
"818","0.6669",1
"819","0.6672",1
"820","0.6673",3
"821","0.6674",1
"822","0.6676",1
"823","0.6678",4
"824","0.6679",2
"825","0.6681",2
"826","0.6682",2
"827","0.6685",4
"828","0.6687",1
"829","0.669",2
"830","0.6691",4
"831","0.6692",3
"832","0.6694",3
"833","0.6695",1
"834","0.6697",1
"835","0.6698",1
"836","0.67",2
"837","0.6702",2
"838","0.6705",3
"839","0.6709",1
"840","0.6711",1
"841","0.6712",2
"842","0.6715",3
"843","0.6716",1
"844","0.6717",4
"845","0.6718",2
"846","0.6719",1
"847","0.672",2
"848","0.6721",1
"849","0.6725",1
"850","0.6729",1
"851","0.673",2
"852","0.6731",1
"853","0.6733",1
"854","0.6734",1
"855","0.6735",1
"856","0.6739",2
"857","0.674",1
"858","0.6742",1
"859","0.6743",2
"860","0.6744",1
"861","0.6745",2
"862","0.6748",2
"863","0.675",1
"864","0.6751",1
"865","0.6755",2
"866","0.6757",5
"867","0.6758",1
"868","0.676",2
"869","0.6765",2
"870","0.6767",1
"871","0.6768",1
"872","0.6769",3
"873","0.6772",2
"874","0.6773",5
"875","0.6776",1
"876","0.6777",1
"877","0.6779",3
"878","0.678",1
"879","0.6784",1
"880","0.6785",2
"881","0.6789",1
"882","0.679",1
"883","0.6791",1
"884","0.6792",1
"885","0.6793",1
"886","0.6794",1
"887","0.6795",1
"888","0.6796",5
"889","0.6799",1
"890","0.68",3
"891","0.6801",1
"892","0.6803",2
"893","0.6804",1
"894","0.6805",2
"895","0.6806",1
"896","0.6808",2
"897","0.6811",5
"898","0.6812",5
"899","0.6815",3
"900","0.6816",1
"901","0.6817",2
"902","0.682",1
"903","0.6824",2
"904","0.683",1
"905","0.6831",1
"906","0.6832",2
"907","0.6833",2
"908","0.6835",1
"909","0.6837",2
